NO,시장명,소재지도로명주소,위도,경도,시/도,시/군/구
1592,신중앙시장,전라북도 전주시 완산구 태평5길 33(태평동),35.824143,127.1434827,전라북도 ,전주시
1593,송촌시장,대전광역시 대덕구 동춘당로 83,36.364665,127.4398629,대전광역시 ,대덕구
1594,법동시장,대전광역시 대덕구 계족로608번길23,36.36622545,127.4315728,대전광역시 ,대덕구
1595,중리시장,대전광역시 대덕구 중리북로37번길 26,36.36534142,127.4257917,대전광역시 ,대덕구
1596,안산 다농마트,경기도 안산시 상록구 예술광장로 1(월피동),37.328341,126.8442379,경기도 ,안산시
1597,안산 패션타운,경기도 안산시 상록구 삼리로 45,37.304979,126.844664,경기도 ,안산시
1598,월드프라자,경기도 안산시 상록구 본삼로 60,37.300556,126.866447,경기도 ,안산시
1599,신안코아,경기도 안산시 상록구 석호로 315,37.293748,126.86599,경기도 ,안산시
1600,스타프라자,경기도 안산시 상록구 화랑로 513,37.320818,126.844723,경기도 ,안산시
1601,신안프라자,경기도 안산시 상록구 반석로 54,37.29647574,126.8658229,경기도 ,안산시
1602,대평리시장,대구광역시 서구 문화로49길 25,35.87801092,128.5589331,대구광역시 ,서구
1603,안산 시민시장,경기도 안산시 단원구 화랑로 149,37.32537215,126.8050885,경기도 ,안산시
1604,국민시장,부산광역시 동래구 사직북로33번길 31 (사직동),35.198396,129.058288,부산광역시 ,동래구
1605,사직시장,부산광역시 동래구 사직북로34번길 48 (사직동),35.200052,129.062321,부산광역시 ,동래구
1606,수안인정시장,부산광역시 동래구 충렬대로245번길 8 (수안동),35.201499,129.086586,부산광역시 ,동래구
1607,온천인정시장,부산광역시 동래구 온천장로119번길 44-10 (온천동),35.2221726,129.0829477,부산광역시 ,동래구
1608,온천로터리종합시장,부산광역시 동래구 명륜로 260 (명륜동),35.216251,129.085282,부산광역시 ,동래구
1609,충렬상가시장,부산광역시 동래구 충렬대로459번길 73-10 (안락동),35.198085,129.109974,부산광역시 ,동래구
1610,명장시장,부산광역시 동래구 명장로64번길12 (명장동),35.204022,129.107485,부산광역시 ,동래구
1611,서원시장,부산광역시 동래구 충렬대로359번길 55 (안락동),35.200388,129.099034,부산광역시 ,동래구
1612,고산시장,전라북도 완주군 고산면 남봉로 134,35.97407542,127.2054123,전라북도 ,완주군
1613,삼례시장,전라북도 완주군 삼례읍 삼봉로 6,35.91061178,127.0735875,전라북도 ,완주군
1614,오수시장,전라북도 임실군 오수면 오수로 159,35.53843758,127.3266513,전라북도 ,임실군
1615,부안시장,전라북도 부안군 부안읍 부풍로 47,35.72711527,126.732918,전라북도 ,부안군
1616,대야시장,전라북도 군산시 대야면 대야시장로 19,35.945201,126.817236,전라북도 ,군산시
1617,북부시장,전라북도 익산시 인북로 259(남중동),35.95170567,126.9579466,전라북도 ,익산시
1618,공설시장,전라북도 군산시 신금길 18(신영동),35.98317196,126.7203241,전라북도 ,군산시
1619,신영시장,전라북도 군산시 동신영길 36(신영동),35.98485161,126.7202161,전라북도 ,군산시
1620,역전종합시장,전라북도 군산시 대명3길 31(대명동),35.98159286,126.720288,전라북도 ,군산시
1621,명산시장,전라북도 군산시 금광길 20(명산동),35.98288197,126.7090414,전라북도 ,군산시
1622,수산물종합센터,전라북도 군산시 내항2길 216(금동),35.99398546,126.7047421,전라북도 ,군산시
1623,주공나운시장,전라북도 군산시 하나운안1길 39(나운동),35.965742,126.695457,전라북도 ,군산시
1624,중앙시장,전라북도 익산시 중앙로3길 27(창인동1가),35.94205923,126.9497327,전라북도 ,익산시
1625,남부시장,전라북도 익산시 평동로11길 12,35.931915,126.953395,전라북도 ,익산시
1626,황등시장,전라북도 익산시 황등면 황등7길 25,36.00591536,126.945292,전라북도 ,익산시
1627,공설시장,전라북도 남원시 의총로 51(금동),35.40461602,127.3758699,전라북도 ,남원시
1628,진안시장,전라북도 진안군 진안읍 시장1길 16,35.79263213,127.4294231,전라북도 ,진안군
1629,고창시장,전라북도 고창군 고창읍 시장안길 25,35.43264167,126.698092,전라북도 ,고창군
1630,전주전자상점가,전라북도 전주시 덕진구 기린대로 305(진북동),35.83176612,127.1392466,전라북도 ,전주시
1631,문경중앙시장,경상북도 문경시 중앙시장1길 12,36.59420416,128.1969109,경상북도 ,문경시
1632,풍남문상점가,전라북도 전주시 완산구 풍남문3길19,35.814613,127.146978,전라북도 ,전주시
1633,동문상점가,전라북도 전주시 완산구 동문길 50,35.81900809,127.151082,전라북도 ,전주시
1634,자인공설시장,경상북도 경산시 자인면 자인로 206-4,35.81647774,128.8229732,경상북도 ,경산시
1635,하양공설시장,경상북도 경산시 하양읍 대학로 1543,35.91563105,128.819251,경상북도 ,경산시
1636,경산공설시장,경상북도 경산시 경안로31길 19,35.82051936,128.73576,경상북도 ,경산시
1637,둔산3동상점가,대전광역시 서구 둔산로206(둔산동),36.35107304,127.3967622,대전광역시 ,서구
1638,가수원상점가,대전광역시 서구 벌곡로1369-22(가수원동),36.30320021,127.3526263,대전광역시 ,서구
1639,도마큰시장,대전광역시 서구 도마2길39(도마동),36.31472631,127.3813983,대전광역시 ,서구
1640,한민시장,대전광역시 서구 가장로 94,36.33456454,127.3843107,대전광역시 ,서구
1641,덕천시장,부산광역시 북구 만덕대로78번길 22(덕천동),35.2112345,129.0134282,부산광역시 ,북구
1642,구포축산물도매시장,부산광역시 북구 사상로583번길 20(구포동),35.1963857,128.9894918,부산광역시 ,북구
1643,만덕2동 제일상가 시장,부산광역시 북구 덕천로304번길 23(만덕동),35.20850973,129.0370761,부산광역시 ,북구
1644,구포시장,부산광역시 북구 구포시장4길 13(구포동),35.20789403,129.0039392,부산광역시 ,북구
1645,정이있는 구포시장,부산광역시 북구 구포시장길 9(구포동),35.2089211,129.0035087,부산광역시 ,북구
1646,만덕시장,부산광역시 북구 만덕1로24번길 8 (만덕동),35.21449686,129.0353745,부산광역시 ,북구
1647,구남시장,부산광역시 북구 가람로8번길 46(구포동),35.2023451,128.9970562,부산광역시 ,북구
1648,신중앙시장,전라남도 목포시 원산중앙로51,34.809985,126.377414,전라남도 ,목포시
1649,항동시장,전라남도 목포시 수강로3,34.785321,126.385985,전라남도 ,목포시
1650,중앙식료시장,전라남도 목포시 호남로35,34.7948997,126.382671,전라남도 ,목포시
1651,종합수산시장,전라남도 목포시 해안로279,34.788394,126.391202,전라남도 ,목포시
1652,자유시장,전라남도 목포시 자유로122,34.793049,126.402962,전라남도 ,목포시
1653,동부시장,전라남도 목포시 동부로17,34.805382,126.394363,전라남도 ,목포시
1654,청호시장,전라남도 목포시 석현로28,34.815505,126.424503,전라남도 ,목포시
1655,서동시장,전라북도 익산시 중앙로3길 45(창인동1가),35.94321683,126.950744,전라북도 ,익산시
1656,매일시장,전라북도 익산시 중앙로3길 13(창인동1가),35.940369,126.94969,전라북도 ,익산시
1657,익산장,전라북도 익산시 동서로18길 22-13(남중동),35.9516981,126.956918,전라북도 ,익산시
1658,샘고을시장,전라북도 정읍시 태평3길 13-4(시기동),35.56431449,126.855312,전라북도 ,정읍시
1659,연지시장,전라북도 정읍시 연지시장3길 18-3(연지동),35.57414323,126.8474328,전라북도 ,정읍시
1660,용남시장,전라북도 남원시 동헌길 10(하정동),35.40771266,127.3771173,전라북도 ,남원시
1661,김제시장,전라북도 김제시 사정거리1길 20,35.80161993,126.8837203,전라북도 ,김제시
1662,서부시장,경상북도 포항시 북구 용당로 24-21,36.03032155,129.3582928,경상북도 ,포항시
1663,두호1시장,경상북도 포항시 북구 창흥로 11 ,36.06173148,129.3693638,경상북도 ,포항시
1664,장량시장,경상북도 포항시 북구 성실로 12,36.06541765,129.3772202,경상북도 ,포항시
1665,장량성도시장,경상북도 포항시 북구 용두산길 54,36.06844897,129.3813732,경상북도 ,포항시
1666,하남시장,광주광역시 광산구 신가로 37,35.182093,126.826935,광주광역시 ,광산구
1667,뉴밀레니엄시장,광주광역시 광산구 용아로 230,35.163595,126.802153,광주광역시 ,광산구
1668,훼미리스토아,광주광역시 광산구 우산로96번길 66,35.153327,126.810315,광주광역시 ,광산구
1669,우산매일시장,광주광역시 광산구 무진대로231번길 29-17,35.163423,126.805107,광주광역시 ,광산구
1670,송정매일시장,광주광역시 광산구 송정로29번길 64,35.137451,126.796847,광주광역시 ,광산구
1671,1913송정역시장,광주광역시 광산구 송정로8번길 13,35.136375,126.791993,광주광역시 ,광산구
1672,월곡시장,광주광역시 광산구 사암로 300,35.171282,126.809677,광주광역시 ,광산구
1673,비아5일시장,광주광역시 광산구 비아중앙로 26-1,35.221028,126.825188,광주광역시 ,광산구
1674,송정5일시장,광주광역시 광산구 광산로30번길 65,35.136812,126.797222,광주광역시 ,광산구
1675,서상시장,경상남도 함양군 서상면 서상로 266,35.6798617,127.6884901,경상남도 ,함양군
1676,안의시장,경상남도 함양군 안의면 약초시장길 25-10,35.62629894,127.814036,경상남도 ,함양군
1677,함양토종약초시장,경상남도 함양군 안의면 약초시장길 27,35.62596585,127.813747,경상남도 ,함양군
1678,마천시장,경상남도 함양군 마천면 천왕봉로 1144-2,35.39564984,127.6626816,경상남도 ,함양군
1679,함양중앙상설시장,경상남도 함양군 함양읍 중앙시장길 5-1,35.51850251,127.7291109,경상남도 ,함양군
1680,유성전통시장,대전광역시 유성구 유성대로 730번길 24(장대동),36.3577191,127.3339441,대전광역시 ,유성구
1681,송강전통시장,대전광역시 유성구 구즉로 74-7(송강동),36.4351311,127.3866591,대전광역시 ,유성구
1682,영양시장,경상북도 영양군 영양읍 시장5길 4,36.66474488,129.116022,경상북도 ,영양군
1683,유구시장,충청남도 공주시 유구읍 시장길 27,36.55271786,126.9515963,충청남도 ,공주시
1684,산성시장 활성화구역,충청남도 공주시 국고개길 11,36.4548823,127.1256762,충청남도 ,공주시
1685,공주산성시장,충청남도 공주시 용당길 22,36.45881817,127.1226124,충청남도 ,공주시
1686,양양전통시장,강원도 양양군 양양읍 남문5길 9,38.074993,128.623181,강원도 ,양양군
1687,의성,경상북도 의성군 의성읍 전통시장2길 11-9,36.346247,128.6991566,경상북도 ,의성군
1688,환호그린빌시장,경상북도 포항시 북구 삼호로 398,36.06803019,129.3911796,경상북도 ,포항시
1689,죽도시장,경상북도 포항시 북구 죽도시장13길 13-1,36.03635729,129.3683901,경상북도 ,포항시
1690,포항죽도어시장,경상북도 포항시 북구 죽도시장길 4-7,36.0366277,129.3685668,경상북도 ,포항시
1691,죽도농산물시장,경상북도 포항시 북구 죽도시장7길 7-4,36.03458878,129.3679733,경상북도 ,포항시
1692,포항중앙상가,경상북도 포항시 북구 중앙상가길 31,36.03841272,129.364498,경상북도 ,포항시
1693,포항큰동해시장,경상북도 포항시 남구 중앙로146번길 30-12,36.02618023,129.3710978,경상북도 ,포항시
1694,대해종합시장,경상북도 포항시 남구 중앙로67번길 7,36.0187985,129.3685874,경상북도 ,포항시
1695,연일전통시장,경상북도 포항시 남구 연일읍 철강로41번길 50,35.99634761,129.3487076,경상북도 ,포항시
1696,오천삼광시장,경상북도 포항시 남구 오천읍 정몽주로679번길 3,35.97815194,129.4123851,경상북도 ,포항시
1697,영남시장,경상북도 포항시 남구 동해면 일월로 152,35.98789255,129.4492261,경상북도 ,포항시
1698,효자시장,경상북도 포항시 남구 효자동 301-1,36.00799459,129.3315944,경상북도 ,포항시
1699,포항운하송림시장,경상북도 포항시 남구 운하로 36번길 7,36.02818121,129.3763355,경상북도 ,포항시
1700,영일대북부시장,경상북도 포항시 북구 대신로26번길 10-1,36.04663611,129.36892,경상북도 ,포항시
1701,구룡포시장,경상북도 포항시 남구 구룡포읍 호미로222번길 16-2,35.99030399,129.5540483,경상북도 ,포항시
1702,오천시장,경상북도 포항시 남구 오천읍 해병로 307번길 26-3,35.96586515,129.4179782,경상북도 ,포항시
1703,흥해시장,경상북도 포항시 북구 흥해읍 성내리 63,36.11061473,129.3483495,경상북도 ,포항시
1704,남부시장,경상북도 포항시 남구 상공로 43,36.01263521,129.3561775,경상북도 ,포항시
1705,동해종합시장,경상북도 포항시 남구 중앙로146번길 30-12,36.02583358,129.3709499,경상북도 ,포항시
1706,양학시장,경상북도 포항시 북구 양학로 40,36.02717097,129.3498889,경상북도 ,포항시
1707,월배시장,대구광역시 달서구 월배로24길 13,35.81407487,128.527401,대구광역시 ,달서구
1708,서남시장,대구광역시 달서구 달구벌대로329길 17,35.85436597,128.54521,대구광역시 ,달서구
1709,두류종합시장,대구광역시 달서구 당산동길 9,35.84548802,128.5451448,대구광역시 ,달서구
1710,신내당시장,대구광역시 달서구 야외음악당로39길 62,35.85461485,128.5538763,대구광역시 ,달서구
1711,온양온천시장,충청남도 아산시 시장길 29,36.78329145,127.0042323,충청남도 ,아산시
1712,둔포전통시장,충청남도 아산시 둔포면로25번길 15,36.929377,127.036113,충청남도 ,아산시
1713,거창전통시장,경상남도 거창군 거창읍 중앙로 140,35.6868199,127.914004,경상남도 ,거창군
